UsageID,Date,Year,Quarter,Month,MonthName,EmployeeID,EmployeeName,DepartmentID,DepartmentName,Position,HireDate,HourlyRate,ToolID,ToolName,Vendor,MonthlyLicenseCost,TasksBeforeAI,TasksAfterAI,HoursBeforeAI,HoursAfterAI,ProcessesAutomated,MonthlyToolCost,TasksIncrease,HoursSaved,ProductivityLiftPct,EstimatedValue,EstimatedROI
247,2025-08-12,2025,3,8,August,3,Charlie Brown,3,IT,IT Support,2021-01-20,40,1,ChatGPT,OpenAI,100,73,143,146.16,115.52,8,100,70,30.64,0.958904109589041,1225.6,11.256
248,2025-08-21,2025,3,8,August,2,Bob Smith,3,IT,Marketing Specialist,2019-06-01,45,3,Gemini,Google,120,53,116,155.77,100.62,2,120,63,55.15000000000001,1.188679245283019,2481.75,19.68125
249,2025-02-05,2025,1,2,February,5,Eve Adams,3,IT,Financial Analyst,2022-07-10,60,1,ChatGPT,OpenAI,100,71,117,125.05,55.31,6,100,46,69.74,0.647887323943662,4184.4,40.84399999999999
250,2025-03-18,2025,1,3,March,3,Charlie Brown,1,Sales,IT Support,2021-01-20,40,2,Microsoft Copilot,Microsoft,150,81,113,151.06,148.54,7,150,32,2.52000000000001,0.3950617283950617,100.8000000000004,-0.3279999999999973
251,2025-12-05,2025,4,12,December,3,Charlie Brown,4,HR,IT Support,2021-01-20,40,2,Microsoft Copilot,Microsoft,150,64,142,102.79,84.76,8,150,78,18.03,1.21875,721.2,3.808
252,2025-10-26,2025,4,10,October,2,Bob Smith,2,Marketing,Marketing Specialist,2019-06-01,45,2,Microsoft Copilot,Microsoft,150,55,149,198.27,132.47,4,150,94,65.80000000000001,1.709090909090909,2961.0,18.74
253,2025-12-22,2025,4,12,December,4,Diana Prince,2,Marketing,HR Manager,2018-11-05,55,4,Claude,Anthropic,130,74,105,177.33,122.05,10,130,31,55.28000000000002,0.4189189189189189,3040.400000000001,22.38769230769232
254,2025-04-25,2025,2,4,April,2,Bob Smith,1,Sales,Marketing Specialist,2019-06-01,45,3,Gemini,Google,120,60,133,178.09,52.95,7,120,73,125.14,1.216666666666667,5631.3,45.9275
255,2025-09-14,2025,3,9,September,4,Diana Prince,2,Marketing,HR Manager,2018-11-05,55,1,ChatGPT,OpenAI,100,60,118,178.64,90.09,1,100,58,88.54999999999998,0.9666666666666667,4870.249999999999,47.70249999999999
256,2025-11-24,2025,4,11,November,4,Diana Prince,3,IT,HR Manager,2018-11-05,55,1,ChatGPT,OpenAI,100,73,146,150.75,51.64,10,100,73,99.11,1.0,5451.05,53.5105
257,2025-04-03,2025,2,4,April,5,Eve Adams,2,Marketing,Financial Analyst,2022-07-10,60,4,Claude,Anthropic,130,98,112,100.56,60.94,7,130,14,39.62,0.1428571428571428,2377.2,17.28615384615385
258,2025-05-16,2025,2,5,May,4,Diana Prince,4,HR,HR Manager,2018-11-05,55,2,Microsoft Copilot,Microsoft,150,72,116,143.6,140.06,7,150,44,3.539999999999992,0.6111111111111112,194.6999999999996,0.2979999999999971
259,2025-02-21,2025,1,2,February,2,Bob Smith,1,Sales,Marketing Specialist,2019-06-01,45,1,ChatGPT,OpenAI,100,84,112,177.98,71.93,4,100,28,106.05,0.3333333333333333,4772.249999999999,46.72249999999999
260,2025-07-05,2025,3,7,July,3,Charlie Brown,1,Sales,IT Support,2021-01-20,40,4,Claude,Anthropic,130,61,129,120.39,51.57,9,130,68,68.82,1.114754098360656,2752.8,20.17538461538461
261,2025-12-23,2025,4,12,December,5,Eve Adams,4,HR,Financial Analyst,2022-07-10,60,3,Gemini,Google,120,59,126,199.88,138.11,5,120,67,61.76999999999998,1.135593220338983,3706.199999999999,29.88499999999999
262,2025-06-01,2025,2,6,June,1,Alice Johnson,3,IT,Sales Manager,2020-03-15,50,3,Gemini,Google,120,79,120,198.32,89.15,5,120,41,109.17,0.5189873417721519,5458.499999999999,44.48749999999999
263,2025-12-21,2025,4,12,December,3,Charlie Brown,1,Sales,IT Support,2021-01-20,40,2,Microsoft Copilot,Microsoft,150,59,127,197.62,142.23,4,150,68,55.39000000000001,1.152542372881356,2215.6,13.77066666666667
264,2025-12-12,2025,4,12,December,5,Eve Adams,3,IT,Financial Analyst,2022-07-10,60,1,ChatGPT,OpenAI,100,58,122,122.21,148.7,8,100,64,-26.48999999999999,1.103448275862069,-1589.4,-16.89399999999999
265,2025-05-18,2025,2,5,May,3,Charlie Brown,4,HR,IT Support,2021-01-20,40,4,Claude,Anthropic,130,77,108,184.25,113.45,5,130,31,70.8,0.4025974025974026,2832.0,20.78461538461539
266,2025-10-15,2025,4,10,October,4,Diana Prince,1,Sales,HR Manager,2018-11-05,55,3,Gemini,Google,120,64,107,107.67,92.82,8,120,43,14.85000000000001,0.671875,816.7500000000005,5.806250000000004
267,2025-07-13,2025,3,7,July,1,Alice Johnson,4,HR,Sales Manager,2020-03-15,50,2,Microsoft Copilot,Microsoft,150,74,132,194.08,76.6,4,150,58,117.48,0.7837837837837838,5874.000000000001,38.16
268,2025-02-04,2025,1,2,February,3,Charlie Brown,2,Marketing,IT Support,2021-01-20,40,2,Microsoft Copilot,Microsoft,150,93,120,135.3,102.49,10,150,27,32.81000000000002,0.2903225806451613,1312.400000000001,7.749333333333337
269,2025-10-14,2025,4,10,October,5,Eve Adams,2,Marketing,Financial Analyst,2022-07-10,60,3,Gemini,Google,120,61,137,135.02,145.05,3,120,76,-10.03,1.245901639344262,-601.8000000000001,-6.015000000000001
270,2025-05-28,2025,2,5,May,1,Alice Johnson,4,HR,Sales Manager,2020-03-15,50,4,Claude,Anthropic,130,87,126,153.13,54.62,5,130,39,98.50999999999999,0.4482758620689655,4925.5,36.88846153846154
271,2025-06-18,2025,2,6,June,5,Eve Adams,4,HR,Financial Analyst,2022-07-10,60,3,Gemini,Google,120,53,123,152.85,133.03,1,120,70,19.81999999999999,1.320754716981132,1189.2,8.909999999999997
272,2025-12-02,2025,4,12,December,1,Alice Johnson,5,Finance,Sales Manager,2020-03-15,50,1,ChatGPT,OpenAI,100,77,114,155.42,103.52,10,100,37,51.89999999999999,0.4805194805194805,2595.0,24.95
273,2025-07-26,2025,3,7,July,3,Charlie Brown,1,Sales,IT Support,2021-01-20,40,2,Microsoft Copilot,Microsoft,150,52,118,104.1,80.59,6,150,66,23.50999999999999,1.269230769230769,940.3999999999996,5.269333333333331
274,2025-09-12,2025,3,9,September,5,Eve Adams,3,IT,Financial Analyst,2022-07-10,60,2,Microsoft Copilot,Microsoft,150,83,116,100.66,109.83,1,150,33,-9.170000000000002,0.3975903614457831,-550.2,-4.668
275,2025-08-04,2025,3,8,August,3,Charlie Brown,3,IT,IT Support,2021-01-20,40,4,Claude,Anthropic,130,57,117,127.79,129.8,8,130,60,-2.010000000000005,1.052631578947368,-80.4000000000002,-1.61846153846154
276,2025-09-15,2025,3,9,September,4,Diana Prince,2,Marketing,HR Manager,2018-11-05,55,3,Gemini,Google,120,93,141,106.02,120.34,1,120,48,-14.32000000000001,0.5161290322580645,-787.6000000000004,-7.563333333333336
277,2025-01-10,2025,1,1,January,2,Bob Smith,5,Finance,Marketing Specialist,2019-06-01,45,2,Microsoft Copilot,Microsoft,150,67,134,155.05,108.2,2,150,67,46.85000000000001,1.0,2108.25,13.055
278,2025-05-29,2025,2,5,May,4,Diana Prince,1,Sales,HR Manager,2018-11-05,55,2,Microsoft Copilot,Microsoft,150,76,117,155.94,66.38,8,150,41,89.56,0.5394736842105263,4925.8,31.83866666666667
279,2025-06-16,2025,2,6,June,4,Diana Prince,1,Sales,HR Manager,2018-11-05,55,3,Gemini,Google,120,77,144,128.15,63.98,9,120,67,64.17000000000002,0.8701298701298701,3529.350000000001,28.41125000000001
280,2025-07-27,2025,3,7,July,2,Bob Smith,3,IT,Marketing Specialist,2019-06-01,45,3,Gemini,Google,120,52,147,168.53,130.44,6,120,95,38.09,1.826923076923077,1714.05,13.28375
281,2025-12-25,2025,4,12,December,4,Diana Prince,5,Finance,HR Manager,2018-11-05,55,1,ChatGPT,OpenAI,100,57,144,188.02,114.31,2,100,87,73.71000000000001,1.526315789473684,4054.050000000001,39.54050000000001
282,2025-07-05,2025,3,7,July,3,Charlie Brown,1,Sales,IT Support,2021-01-20,40,1,ChatGPT,OpenAI,100,67,116,176.22,131.15,4,100,49,45.06999999999999,0.7313432835820896,1802.8,17.028
283,2025-01-06,2025,1,1,January,2,Bob Smith,4,HR,Marketing Specialist,2019-06-01,45,2,Microsoft Copilot,Microsoft,150,52,141,151.9,105.18,2,150,89,46.72,1.711538461538461,2102.4,13.016
284,2025-10-01,2025,4,10,October,1,Alice Johnson,2,Marketing,Sales Manager,2020-03-15,50,2,Microsoft Copilot,Microsoft,150,91,139,114.35,109.44,9,150,48,4.909999999999997,0.5274725274725275,245.4999999999998,0.6366666666666655
285,2025-09-29,2025,3,9,September,4,Diana Prince,1,Sales,HR Manager,2018-11-05,55,2,Microsoft Copilot,Microsoft,150,52,139,147.31,62.34,8,150,87,84.97,1.673076923076923,4673.35,30.15566666666667
286,2025-05-11,2025,2,5,May,5,Eve Adams,1,Sales,Financial Analyst,2022-07-10,60,4,Claude,Anthropic,130,64,102,137.4,77.13,1,130,38,60.27000000000001,0.59375,3616.200000000001,26.81692307692308
287,2025-04-07,2025,2,4,April,1,Alice Johnson,4,HR,Sales Manager,2020-03-15,50,2,Microsoft Copilot,Microsoft,150,89,135,186.14,137.26,2,150,46,48.88,0.5168539325842697,2444.0,15.29333333333333
288,2025-08-26,2025,3,8,August,4,Diana Prince,5,Finance,HR Manager,2018-11-05,55,1,ChatGPT,OpenAI,100,97,113,195.3,72.58,8,100,16,122.72,0.1649484536082474,6749.6,66.49600000000001
289,2025-11-19,2025,4,11,November,4,Diana Prince,4,HR,HR Manager,2018-11-05,55,4,Claude,Anthropic,130,55,149,166.07,67.69,6,130,94,98.38,1.709090909090909,5410.9,40.62230769230769
290,2025-12-12,2025,4,12,December,2,Bob Smith,4,HR,Marketing Specialist,2019-06-01,45,2,Microsoft Copilot,Microsoft,150,72,105,119.63,70.14,9,150,33,49.48999999999999,0.4583333333333333,2227.05,13.847
291,2025-03-22,2025,1,3,March,1,Alice Johnson,3,IT,Sales Manager,2020-03-15,50,1,ChatGPT,OpenAI,100,76,137,110.59,95.79,10,100,61,14.8,0.8026315789473685,739.9999999999999,6.399999999999999
292,2025-05-12,2025,2,5,May,1,Alice Johnson,4,HR,Sales Manager,2020-03-15,50,2,Microsoft Copilot,Microsoft,150,54,144,192.45,75.39,5,150,90,117.06,1.666666666666667,5852.999999999999,38.02
293,2025-11-09,2025,4,11,November,1,Alice Johnson,5,Finance,Sales Manager,2020-03-15,50,1,ChatGPT,OpenAI,100,98,130,189.89,67.6,4,100,32,122.29,0.3265306122448979,6114.5,60.145
294,2025-01-16,2025,1,1,January,4,Diana Prince,3,IT,HR Manager,2018-11-05,55,2,Microsoft Copilot,Microsoft,150,55,120,181.69,62.92,6,150,65,118.77,1.181818181818182,6532.349999999999,42.549
295,2025-06-14,2025,2,6,June,5,Eve Adams,2,Marketing,Financial Analyst,2022-07-10,60,1,ChatGPT,OpenAI,100,92,105,176.82,122.79,7,100,13,54.02999999999999,0.1413043478260869,3241.799999999999,31.41799999999999
296,2025-04-06,2025,2,4,April,5,Eve Adams,2,Marketing,Financial Analyst,2022-07-10,60,1,ChatGPT,OpenAI,100,66,118,193.62,69.53,3,100,52,124.09,0.7878787878787878,7445.400000000001,73.45400000000001
297,2025-12-27,2025,4,12,December,3,Charlie Brown,4,HR,IT Support,2021-01-20,40,4,Claude,Anthropic,130,54,117,156.69,142.42,5,130,63,14.27000000000001,1.166666666666667,570.8000000000004,3.390769230769234
298,2025-06-20,2025,2,6,June,5,Eve Adams,2,Marketing,Financial Analyst,2022-07-10,60,4,Claude,Anthropic,130,57,135,157.3,122.04,2,130,78,35.26000000000001,1.368421052631579,2115.6,15.27384615384616
299,2025-01-09,2025,1,1,January,1,Alice Johnson,5,Finance,Sales Manager,2020-03-15,50,3,Gemini,Google,120,79,104,197.67,74.17,6,120,25,123.5,0.3164556962025317,6174.999999999999,50.45833333333333
300,2025-05-16,2025,2,5,May,2,Bob Smith,1,Sales,Marketing Specialist,2019-06-01,45,3,Gemini,Google,120,56,110,199.78,82.84,3,120,54,116.94,0.9642857142857143,5262.3,42.8525
301,2025-09-19,2025,3,9,September,2,Bob Smith,3,IT,Marketing Specialist,2019-06-01,45,3,Gemini,Google,120,95,127,196.92,117.64,8,120,32,79.27999999999999,0.3368421052631579,3567.599999999999,28.73
302,2025-05-05,2025,2,5,May,3,Charlie Brown,4,HR,IT Support,2021-01-20,40,2,Microsoft Copilot,Microsoft,150,65,132,186.95,110.7,10,150,67,76.24999999999999,1.030769230769231,3050.0,19.33333333333333
303,2025-08-07,2025,3,8,August,4,Diana Prince,3,IT,HR Manager,2018-11-05,55,1,ChatGPT,OpenAI,100,61,147,163.27,137.68,6,100,86,25.59,1.409836065573771,1407.45,13.0745
304,2025-01-24,2025,1,1,January,5,Eve Adams,3,IT,Financial Analyst,2022-07-10,60,3,Gemini,Google,120,94,141,115.53,73.19,3,120,47,42.34,0.5,2540.4,20.17
305,2025-08-24,2025,3,8,August,3,Charlie Brown,1,Sales,IT Support,2021-01-20,40,3,Gemini,Google,120,91,113,156.49,107.18,10,120,22,49.31,0.2417582417582418,1972.4,15.43666666666667
306,2025-02-02,2025,1,2,February,4,Diana Prince,3,IT,HR Manager,2018-11-05,55,3,Gemini,Google,120,90,104,180.06,147.83,2,120,14,32.22999999999999,0.1555555555555556,1772.649999999999,13.77208333333333
307,2025-10-07,2025,4,10,October,4,Diana Prince,3,IT,HR Manager,2018-11-05,55,3,Gemini,Google,120,97,120,114.69,89.66,9,120,23,25.03,0.2371134020618557,1376.65,10.47208333333333
308,2025-08-28,2025,3,8,August,3,Charlie Brown,2,Marketing,IT Support,2021-01-20,40,3,Gemini,Google,120,65,143,129.4,141.16,7,120,78,-11.75999999999999,1.2,-470.3999999999996,-4.919999999999997
309,2025-10-20,2025,4,10,October,3,Charlie Brown,4,HR,IT Support,2021-01-20,40,3,Gemini,Google,120,89,143,110.19,119.49,6,120,54,-9.299999999999997,0.6067415730337079,-371.9999999999999,-4.099999999999999
310,2025-11-20,2025,4,11,November,4,Diana Prince,3,IT,HR Manager,2018-11-05,55,4,Claude,Anthropic,130,57,142,189.66,138.25,3,130,85,51.41,1.491228070175439,2827.55,20.75038461538461
311,2025-04-27,2025,2,4,April,3,Charlie Brown,4,HR,IT Support,2021-01-20,40,3,Gemini,Google,120,80,139,121.69,84.16,2,120,59,37.53,0.7375,1501.2,11.51
312,2025-01-31,2025,1,1,January,3,Charlie Brown,5,Finance,IT Support,2021-01-20,40,2,Microsoft Copilot,Microsoft,150,96,120,154.82,106.9,3,150,24,47.91999999999999,0.25,1916.799999999999,11.77866666666666
313,2025-07-28,2025,3,7,July,2,Bob Smith,2,Marketing,Marketing Specialist,2019-06-01,45,3,Gemini,Google,120,93,147,164.74,88.81,10,120,54,75.93,0.5806451612903226,3416.85,27.47375
314,2025-11-24,2025,4,11,November,2,Bob Smith,3,IT,Marketing Specialist,2019-06-01,45,4,Claude,Anthropic,130,51,126,109.0,95.94,1,130,75,13.06,1.470588235294118,587.7,3.520769230769231
315,2025-11-25,2025,4,11,November,1,Alice Johnson,4,HR,Sales Manager,2020-03-15,50,3,Gemini,Google,120,83,137,132.44,98.2,6,120,54,34.23999999999999,0.6506024096385542,1712.0,13.26666666666666
316,2025-02-11,2025,1,2,February,2,Bob Smith,2,Marketing,Marketing Specialist,2019-06-01,45,1,ChatGPT,OpenAI,100,73,133,130.2,65.97,9,100,60,64.22999999999999,0.821917808219178,2890.349999999999,27.90349999999999
317,2025-10-08,2025,4,10,October,3,Charlie Brown,4,HR,IT Support,2021-01-20,40,1,ChatGPT,OpenAI,100,87,112,169.74,126.96,6,100,25,42.78000000000002,0.2873563218390804,1711.200000000001,16.11200000000001
318,2025-11-30,2025,4,11,November,4,Diana Prince,3,IT,HR Manager,2018-11-05,55,2,Microsoft Copilot,Microsoft,150,95,150,141.71,136.2,4,150,55,5.510000000000019,0.5789473684210527,303.0500000000011,1.020333333333341
319,2025-07-10,2025,3,7,July,1,Alice Johnson,4,HR,Sales Manager,2020-03-15,50,2,Microsoft Copilot,Microsoft,150,87,150,199.0,81.92,6,150,63,117.08,0.7241379310344828,5854.0,38.02666666666666
320,2025-01-03,2025,1,1,January,1,Alice Johnson,3,IT,Sales Manager,2020-03-15,50,3,Gemini,Google,120,78,102,128.35,97.69,3,120,24,30.66,0.3076923076923077,1533.0,11.775
321,2025-07-10,2025,3,7,July,5,Eve Adams,1,Sales,Financial Analyst,2022-07-10,60,1,ChatGPT,OpenAI,100,68,129,133.65,73.3,6,100,61,60.35000000000001,0.8970588235294118,3621.0,35.21000000000001
322,2025-10-15,2025,4,10,October,5,Eve Adams,4,HR,Financial Analyst,2022-07-10,60,4,Claude,Anthropic,130,62,111,104.69,124.78,1,130,49,-20.09,0.7903225806451613,-1205.4,-10.27230769230769
323,2025-07-24,2025,3,7,July,1,Alice Johnson,2,Marketing,Sales Manager,2020-03-15,50,2,Microsoft Copilot,Microsoft,150,67,115,157.89,122.65,4,150,48,35.23999999999998,0.7164179104477612,1761.999999999999,10.74666666666666
324,2025-12-26,2025,4,12,December,2,Bob Smith,3,IT,Marketing Specialist,2019-06-01,45,4,Claude,Anthropic,130,70,140,125.86,142.62,5,130,70,-16.76000000000001,1.0,-754.2000000000003,-6.801538461538463
325,2025-04-08,2025,2,4,April,2,Bob Smith,3,IT,Marketing Specialist,2019-06-01,45,3,Gemini,Google,120,65,107,119.93,102.12,7,120,42,17.81,0.6461538461538462,801.45,5.67875
326,2025-08-12,2025,3,8,August,3,Charlie Brown,2,Marketing,IT Support,2021-01-20,40,3,Gemini,Google,120,99,126,121.28,83.26,7,120,27,38.02,0.2727272727272727,1520.8,11.67333333333333
327,2025-06-12,2025,2,6,June,4,Diana Prince,4,HR,HR Manager,2018-11-05,55,2,Microsoft Copilot,Microsoft,150,58,143,171.04,82.5,1,150,85,88.53999999999999,1.46551724137931,4869.7,31.46466666666667
328,2025-06-19,2025,2,6,June,2,Bob Smith,2,Marketing,Marketing Specialist,2019-06-01,45,1,ChatGPT,OpenAI,100,80,139,110.13,66.47,5,100,59,43.66,0.7375,1964.7,18.647
329,2025-04-06,2025,2,4,April,5,Eve Adams,5,Finance,Financial Analyst,2022-07-10,60,2,Microsoft Copilot,Microsoft,150,52,134,139.66,109.3,7,150,82,30.36,1.576923076923077,1821.6,11.144
330,2025-08-18,2025,3,8,August,1,Alice Johnson,3,IT,Sales Manager,2020-03-15,50,3,Gemini,Google,120,74,120,136.19,104.24,5,120,46,31.95,0.6216216216216216,1597.5,12.3125
331,2025-02-07,2025,1,2,February,5,Eve Adams,3,IT,Financial Analyst,2022-07-10,60,2,Microsoft Copilot,Microsoft,150,65,136,135.8,62.35,7,150,71,73.45000000000002,1.092307692307692,4407.000000000001,28.38000000000001
332,2025-06-13,2025,2,6,June,5,Eve Adams,4,HR,Financial Analyst,2022-07-10,60,4,Claude,Anthropic,130,77,127,171.7,80.93,3,130,50,90.76999999999998,0.6493506493506493,5446.199999999999,40.89384615384615
333,2025-07-20,2025,3,7,July,2,Bob Smith,5,Finance,Marketing Specialist,2019-06-01,45,2,Microsoft Copilot,Microsoft,150,73,105,181.65,74.19,3,150,32,107.46,0.4383561643835616,4835.700000000001,31.238
334,2025-08-02,2025,3,8,August,2,Bob Smith,3,IT,Marketing Specialist,2019-06-01,45,2,Microsoft Copilot,Microsoft,150,89,113,154.4,133.01,8,150,24,21.39000000000001,0.2696629213483146,962.5500000000006,5.417000000000004
335,2025-12-13,2025,4,12,December,1,Alice Johnson,2,Marketing,Sales Manager,2020-03-15,50,4,Claude,Anthropic,130,74,115,169.41,123.22,4,130,41,46.19,0.5540540540540541,2309.5,16.76538461538462
336,2025-11-24,2025,4,11,November,5,Eve Adams,1,Sales,Financial Analyst,2022-07-10,60,3,Gemini,Google,120,50,100,108.76,98.43,5,120,50,10.33,1.0,619.8,4.165
337,2025-12-24,2025,4,12,December,2,Bob Smith,3,IT,Marketing Specialist,2019-06-01,45,4,Claude,Anthropic,130,100,123,112.12,149.13,8,130,23,-37.00999999999999,0.23,-1665.45,-13.81115384615384
338,2025-08-20,2025,3,8,August,3,Charlie Brown,5,Finance,IT Support,2021-01-20,40,2,Microsoft Copilot,Microsoft,150,88,140,194.73,115.3,5,150,52,79.42999999999999,0.5909090909090909,3177.2,20.18133333333333
339,2025-11-07,2025,4,11,November,1,Alice Johnson,5,Finance,Sales Manager,2020-03-15,50,4,Claude,Anthropic,130,67,136,181.4,119.05,2,130,69,62.35000000000001,1.029850746268657,3117.5,22.98076923076923
340,2025-12-15,2025,4,12,December,1,Alice Johnson,3,IT,Sales Manager,2020-03-15,50,2,Microsoft Copilot,Microsoft,150,97,110,118.38,140.14,5,150,13,-21.75999999999999,0.134020618556701,-1088.0,-8.25333333333333
341,2025-10-06,2025,4,10,October,3,Charlie Brown,3,IT,IT Support,2021-01-20,40,2,Microsoft Copilot,Microsoft,150,100,122,144.68,107.67,7,150,22,37.01000000000001,0.22,1480.4,8.869333333333334
342,2025-04-03,2025,2,4,April,4,Diana Prince,1,Sales,HR Manager,2018-11-05,55,2,Microsoft Copilot,Microsoft,150,79,122,114.07,109.86,5,150,43,4.209999999999994,0.5443037974683544,231.5499999999997,0.5436666666666645
343,2025-09-03,2025,3,9,September,2,Bob Smith,5,Finance,Marketing Specialist,2019-06-01,45,4,Claude,Anthropic,130,60,139,102.51,87.74,5,130,79,14.77000000000001,1.316666666666667,664.6500000000004,4.112692307692311
344,2025-09-22,2025,3,9,September,4,Diana Prince,1,Sales,HR Manager,2018-11-05,55,4,Claude,Anthropic,130,63,115,169.67,54.65,8,130,52,115.02,0.8253968253968254,6326.099999999999,47.66230769230768
345,2025-11-09,2025,4,11,November,5,Eve Adams,4,HR,Financial Analyst,2022-07-10,60,4,Claude,Anthropic,130,91,145,179.88,53.57,9,130,54,126.31,0.5934065934065934,7578.6,57.29692307692308
346,2025-04-10,2025,2,4,April,3,Charlie Brown,5,Finance,IT Support,2021-01-20,40,2,Microsoft Copilot,Microsoft,150,50,130,184.31,145.63,6,150,80,38.68000000000001,1.6,1547.2,9.31466666666667
347,2025-05-11,2025,2,5,May,5,Eve Adams,5,Finance,Financial Analyst,2022-07-10,60,4,Claude,Anthropic,130,72,147,154.09,102.25,5,130,75,51.84,1.041666666666667,3110.4,22.92615384615385
348,2025-04-15,2025,2,4,April,3,Charlie Brown,2,Marketing,IT Support,2021-01-20,40,3,Gemini,Google,120,57,139,169.38,139.85,4,120,82,29.53,1.43859649122807,1181.2,8.843333333333334
349,2025-02-02,2025,1,2,February,2,Bob Smith,2,Marketing,Marketing Specialist,2019-06-01,45,4,Claude,Anthropic,130,90,138,175.61,141.99,7,130,48,33.62,0.5333333333333333,1512.9,10.63769230769231
350,2025-10-25,2025,4,10,October,5,Eve Adams,5,Finance,Financial Analyst,2022-07-10,60,1,ChatGPT,OpenAI,100,71,129,191.92,121.27,4,100,58,70.64999999999999,0.8169014084507042,4238.999999999999,41.38999999999999
351,2025-12-24,2025,4,12,December,2,Bob Smith,2,Marketing,Marketing Specialist,2019-06-01,45,1,ChatGPT,OpenAI,100,87,112,191.37,101.16,4,100,25,90.21000000000001,0.2873563218390804,4059.45,39.5945
352,2025-11-21,2025,4,11,November,2,Bob Smith,3,IT,Marketing Specialist,2019-06-01,45,1,ChatGPT,OpenAI,100,95,143,193.18,133.36,2,100,48,59.81999999999999,0.5052631578947369,2691.9,25.919
353,2025-07-30,2025,3,7,July,4,Diana Prince,1,Sales,HR Manager,2018-11-05,55,3,Gemini,Google,120,63,126,189.48,130.81,10,120,63,58.66999999999999,1.0,3226.849999999999,25.89041666666666
354,2025-06-08,2025,2,6,June,1,Alice Johnson,4,HR,Sales Manager,2020-03-15,50,4,Claude,Anthropic,130,57,125,179.1,140.76,3,130,68,38.34,1.192982456140351,1917.0,13.74615384615385
355,2025-04-08,2025,2,4,April,5,Eve Adams,5,Finance,Financial Analyst,2022-07-10,60,4,Claude,Anthropic,130,81,127,104.93,137.37,3,130,46,-32.44,0.5679012345679012,-1946.4,-15.97230769230769
356,2025-06-11,2025,2,6,June,3,Charlie Brown,5,Finance,IT Support,2021-01-20,40,1,ChatGPT,OpenAI,100,67,135,183.98,60.44,7,100,68,123.54,1.014925373134328,4941.599999999999,48.416
357,2025-01-29,2025,1,1,January,1,Alice Johnson,5,Finance,Sales Manager,2020-03-15,50,1,ChatGPT,OpenAI,100,76,102,160.05,60.72,10,100,26,99.33000000000001,0.3421052631578947,4966.500000000001,48.66500000000001
358,2025-12-31,2025,4,12,December,1,Alice Johnson,3,IT,Sales Manager,2020-03-15,50,3,Gemini,Google,120,74,149,103.65,132.51,8,120,75,-28.85999999999999,1.013513513513514,-1442.999999999999,-13.025
359,2025-03-21,2025,1,3,March,3,Charlie Brown,1,Sales,IT Support,2021-01-20,40,2,Microsoft Copilot,Microsoft,150,81,123,166.59,93.58,10,150,42,73.01,0.5185185185185185,2920.4,18.46933333333333
360,2025-01-04,2025,1,1,January,3,Charlie Brown,2,Marketing,IT Support,2021-01-20,40,2,Microsoft Copilot,Microsoft,150,66,103,152.22,56.84,2,150,37,95.38,0.5606060606060606,3815.2,24.43466666666666
361,2025-12-27,2025,4,12,December,2,Bob Smith,2,Marketing,Marketing Specialist,2019-06-01,45,4,Claude,Anthropic,130,87,139,179.51,89.85,7,130,52,89.66,0.5977011494252874,4034.7,30.03615384615384
362,2025-07-24,2025,3,7,July,5,Eve Adams,4,HR,Financial Analyst,2022-07-10,60,1,ChatGPT,OpenAI,100,58,150,141.16,93.32,9,100,92,47.84,1.586206896551724,2870.4,27.704
363,2025-08-05,2025,3,8,August,4,Diana Prince,3,IT,HR Manager,2018-11-05,55,3,Gemini,Google,120,73,106,108.48,88.07,3,120,33,20.41000000000001,0.4520547945205479,1122.550000000001,8.35458333333334
364,2025-09-02,2025,3,9,September,1,Alice Johnson,2,Marketing,Sales Manager,2020-03-15,50,3,Gemini,Google,120,54,133,168.24,85.11,3,120,79,83.13000000000001,1.462962962962963,4156.500000000001,33.63750000000001
365,2025-06-14,2025,2,6,June,4,Diana Prince,3,IT,HR Manager,2018-11-05,55,2,Microsoft Copilot,Microsoft,150,71,102,128.68,90.85,1,150,31,37.83000000000001,0.4366197183098591,2080.650000000001,12.871
366,2025-01-06,2025,1,1,January,2,Bob Smith,5,Finance,Marketing Specialist,2019-06-01,45,3,Gemini,Google,120,98,145,120.59,63.16,1,120,47,57.43000000000001,0.4795918367346939,2584.35,20.53625
367,2025-07-25,2025,3,7,July,4,Diana Prince,4,HR,HR Manager,2018-11-05,55,4,Claude,Anthropic,130,55,101,168.1,50.74,9,130,46,117.36,0.8363636363636363,6454.799999999999,48.65230769230769
368,2025-04-16,2025,2,4,April,1,Alice Johnson,5,Finance,Sales Manager,2020-03-15,50,1,ChatGPT,OpenAI,100,76,109,150.38,69.16,4,100,33,81.22,0.4342105263157895,4061.0,39.61
369,2025-07-23,2025,3,7,July,4,Diana Prince,5,Finance,HR Manager,2018-11-05,55,1,ChatGPT,OpenAI,100,66,109,168.68,65.32,10,100,43,103.36,0.6515151515151515,5684.800000000001,55.84800000000001
370,2025-05-30,2025,2,5,May,5,Eve Adams,5,Finance,Financial Analyst,2022-07-10,60,3,Gemini,Google,120,57,124,122.09,81.78,8,120,67,40.31,1.175438596491228,2418.6,19.155
371,2025-04-20,2025,2,4,April,5,Eve Adams,3,IT,Financial Analyst,2022-07-10,60,2,Microsoft Copilot,Microsoft,150,77,142,168.62,79.56,2,150,65,89.06,0.8441558441558441,5343.6,34.624
